gen	time	h	d
48449	7116	326.92526	101.592125
48450	7028	326.5726	101.70664
48451	7057	326.97476	101.60364
48452	7127	326.5833	102.07634
48453	7028	326.52286	101.71728
48454	7124	326.05664	101.4755
48455	7173	326.3656	101.58726
48456	7044	326.3308	101.72494
48457	6982	325.94983	101.653725
48458	7011	325.674	101.77951
48459	7038	325.2587	101.84813
48460	6995	325.00082	101.44033
48461	7063	325.27542	101.46385
48462	7016	325.57513	101.69555
48463	7116	326.05197	101.997475
48464	7014	326.0528	102.49144
48465	7054	326.38953	102.58725
48466	6977	326.36133	102.22754
48467	7098	326.81802	102.698326
48468	7018	327.01096	102.93542
48469	6987	326.58365	102.81559
48470	7004	326.1129	103.04108
48471	6960	326.0989	103.074425
48472	6979	326.4691	103.07815
48473	7104	326.05692	103.518005
48474	7050	326.18948	103.31526
48475	7070	326.62845	103.699646
48476	7027	326.60815	103.52859
48477	6934	326.60907	103.40897
48478	6975	326.21844	102.99437
48479	6990	325.84753	102.70648
48480	7107	325.84116	103.04957
48481	7007	326.08392	102.95582
48482	6929	325.85602	102.639465
48483	6989	325.7604	103.07962
48484	6871	325.48154	103.028175
48485	7025	325.71597	103.045364
48486	7006	325.85892	103.253235
48487	6920	325.96378	102.901566
48488	7081	326.33636	102.87616
48489	7044	326.32202	102.979004
48490	7081	326.1866	102.65921
48491	7104	326.07245	102.287
48492	6969	326.46454	101.81423
48493	7025	326.4991	101.600685
48494	7156	326.23456	101.98665
48495	7071	326.13974	102.06269
48496	7144	325.81113	102.53883
48497	7013	325.49658	102.696106
48498	7028	325.0484	103.005394
48499	6973	325.43213	102.88971
48500	6992	325.314	102.77437
48501	6982	325.71786	102.832664
48502	6996	325.96353	102.42163
48503	7088	326.33585	102.75787
48504	6991	325.9691	102.9518
48505	7026	326.01056	102.52594
48506	6962	325.7498	102.22441
48507	7048	325.29175	101.961876
48508	6934	325.30994	102.13788
48509	7070	325.0934	102.16243
48510	7003	324.75873	102.37283
48511	6958	324.41064	102.72596
48512	7033	323.9615	103.06406
48513	6916	323.7749	103.01352
48514	6911	323.9555	102.72545
48515	6921	323.99625	102.59087
48516	6999	323.72037	102.21234
48517	6991	323.3149	102.397385
48518	6993	322.94815	102.560524
48519	6953	323.02438	102.85179
48520	6922	323.10654	102.628914
48521	6948	323.0173	102.44938
48522	6996	322.6493	102.052246
48523	6941	322.27213	101.62424
48524	6960	322.39285	101.327774
48525	7023	322.77454	101.802986
48526	6845	323.0409	101.99376
48527	7060	323.2119	101.78409
48528	7085	322.75656	101.71874
48529	7066	322.426	101.28578
48530	6984	322.2996	101.186676
48531	7061	321.9984	101.16613
48532	7043	321.94058	100.832664
48533	7069	322.20734	100.430534
48534	7115	322.68497	100.46427
48535	7023	322.71017	100.74048
48536	7155	323.056	100.884094
48537	7046	323.24054	100.97722
48538	7013	323.16104	100.5107
48539	7120	323.15955	100.88543
48540	7029	322.9645	100.48878
48541	7072	322.94153	100.047615
48542	7119	323.35074	100.498184
48543	7120	323.44794	100.786674
48544	7052	323.1726	100.41138
48545	7132	323.24973	100.64619
48546	7067	323.70255	100.79277
48547	7161	323.77133	101.07826
48548	7121	323.75534	101.158195
48549	7046	324.038	101.27212
48550	7053	323.9253	101.68153
48551	7023	324.28693	102.1575
48552	6962	324.1957	102.22745
48553	7121	324.39926	101.899155
48554	7009	324.88242	101.425964
48555	7069	324.71915	101.66123
48556	7072	324.84015	102.011696
48557	7062	324.83682	101.69765
48558	6949	324.63464	101.97605
48559	7016	324.27005	101.71724
48560	7025	324.28302	101.9339
48561	7094	324.41846	102.00471
48562	7018	324.90427	101.828445
48563	7000	324.47226	101.57969
48564	7029	324.1668	101.847206
48565	6935	323.7154	101.598915
48566	7117	323.95746	101.73193
48567	7050	323.8058	101.39139
48568	7066	323.58066	101.036194
48569	7042	323.65683	101.068054
48570	7029	323.64618	101.06168
48571	7090	324.12436	100.567474
48572	7157	324.56284	100.42744
48573	7159	324.20364	100.02183
48574	7259	324.3338	99.895584
48575	7124	324.34396	99.58986
48576	7118	324.3346	99.378105
48577	7222	324.12778	99.40359
48578	7187	324.3938	98.92608
48579	7260	324.2962	98.97875
48580	7212	323.9282	99.186165
48581	7195	323.75055	99.41046
48582	7248	323.5683	99.26226
48583	7277	323.57852	99.01784
48584	7223	323.85156	99.287224
48585	7139	324.32483	99.15873
48586	7212	323.97366	99.58729
48587	7158	323.79166	100.06432
48588	7171	323.92685	100.09391
48589	7104	324.02695	100.0936
48590	7140	323.66287	100.20535
48591	7211	323.6297	100.51691
48592	7061	323.91547	100.41063
48593	7112	324.1824	100.84097
48594	7190	324.2887	101.32706
48595	7006	324.46542	101.38288
48596	7111	324.29312	101.14745
48597	7138	324.61337	100.905014
48598	7015	324.43027	100.42769
48599	7056	324.1364	99.93486
48600	7156	323.7823	100.1848
48601	7202	323.69754	100.02361
48602	7155	324.0844	100.385506
48603	7165	324.38474	100.672325
48604	7147	323.89194	100.33634
48605	7172	324.0843	100.691734
48606	7073	323.88565	100.55159
48607	7086	324.36807	100.94315
48608	7084	324.57544	101.33732
48609	7000	324.52774	100.84531
48610	7104	324.79166	101.05494
48611	7079	324.36536	100.83957
48612	7115	324.47595	100.682
48613	7115	324.78268	100.35013
48614	7170	324.6927	100.37034
48615	7020	324.2137	100.77683
48616	7237	324.2855	100.544014
48617	7064	324.133	100.546875
48618	7027	323.99106	100.120125
48619	7186	324.37042	100.06271
48620	7171	324.5825	99.660286
48621	7228	324.46967	99.7874
48622	7129	324.12503	99.70672
48623	7208	324.1347	99.64274
48624	7185	323.9939	99.989296
48625	7196	323.8517	99.65991
48626	7107	323.5546	99.31761
48627	7205	323.26233	99.216354
48628	7137	323.11212	99.25538
48629	7205	323.02036	98.88214
48630	7147	323.1791	98.92831
48631	7239	322.8228	98.82242
48632	7192	322.69904	98.70631
48633	7238	322.22617	98.97516
48634	7165	322.1816	98.95826
48635	7226	321.93372	98.838646
48636	7248	322.2185	98.69938
48637	7160	322.10645	99.050316
48638	7184	322.37762	99.227234
48639	7135	322.1158	99.54515
48640	7188	322.2002	99.06811
48641	7162	321.86252	98.70402
48642	7164	321.6618	98.81536
48643	7226	321.99167	98.97706
48644	7200	321.93488	99.218796
48645	7085	321.95676	99.16401
48646	7117	321.54367	99.05779
48647	7197	321.24527	99.17237
48648	7039	321.21335	99.672615
48649	7190	321.13568	99.87349
48650	7095	320.91144	99.56027
48651	7110	320.77628	99.89237
48652	7058	320.31873	99.559906
48653	7088	319.99402	99.41679
48654	7096	320.34726	99.21981
48655	7137	320.05783	99.6166
48656	7071	319.74692	99.6765
48657	7080	319.6182	99.56539
48658	7082	319.7513	99.51944
48659	7036	320.0905	99.44595
48660	7076	319.88077	99.1669
48661	7061	319.8823	99.63044
48662	7129	319.84656	99.80095
48663	7087	319.4219	99.42268
48664	7088	319.4697	99.302895
48665	7118	319.3723	99.67268
48666	7102	319.7453	99.600334
48667	7062	319.65134	99.98616
48668	7151	319.45987	99.88177
48669	7003	319.28607	99.91286
48670	7096	319.77524	99.98951
48671	7081	319.39566	99.67881
48672	7019	319.14673	99.44864
48673	7021	318.80197	99.00539
48674	7152	318.52847	99.19766
48675	7038	318.74615	99.51438
48676	7120	318.81677	99.66878
48677	7020	318.42392	100.146126
48678	7088	318.85593	99.65526
48679	7097	318.83255	99.42341
48680	7043	318.89722	99.37282
48681	7185	319.36212	99.33563
48682	7043	319.0366	99.66874
48683	7061	319.48648	99.43043
48684	7158	319.9114	99.67153
48685	7092	319.41293	99.99385
48686	6987	319.51944	100.22851
48687	7004	319.719	100.67899
48688	6962	319.92563	100.69776
48689	7049	319.66452	100.3903
48690	7060	319.51633	100.82285
48691	7024	319.12286	100.565865
48692	6951	318.66107	100.40662
48693	7095	319.06064	100.90464
48694	7057	319.26257	101.26037
48695	6908	319.5685	100.95576
48696	6980	319.5511	100.566956
48697	7016	319.35223	100.2595
48698	7084	319.08746	99.85879
48699	7082	318.84183	99.89539
48700	7047	319.11606	99.95346
48701	7090	319.5035	99.85148
48702	7015	319.05963	100.17785
48703	7041	319.184	99.86289
48704	7070	318.80844	99.85624
48705	7044	319.1481	99.48773
48706	7040	318.98596	99.07277
48707	7094	319.36047	98.81407
48708	7102	318.93634	98.61508
48709	7196	318.69452	98.76786
48710	7207	318.86603	99.14404
48711	7097	318.52826	99.2066
48712	7105	318.78683	99.43617
48713	7066	319.1088	99.560974
48714	7070	318.85587	99.58789
48715	7119	319.1443	99.29568
48716	7132	319.20068	99.20858
48717	7084	318.87543	98.77039
48718	7133	318.9096	98.74725
48719	7109	318.56192	98.93349
48720	6992	318.08868	98.47737
48721	7052	317.97726	98.92682
48722	7025	317.65494	99.05567
48723	7168	317.9217	98.97285
48724	7126	318.25375	99.023
48725	7139	318.68164	98.89884
48726	7134	318.24454	98.7041
48727	7086	318.52515	98.56694
48728	7194	318.73734	98.098854
48729	7242	318.2941	97.64969
48730	7223	318.208	97.84502
48731	7224	318.1929	98.21014
48732	7108	317.8005	98.2561
48733	7118	317.4905	98.03487
48734	7176	317.45068	98.35012
48735	7170	317.84103	97.89862
48736	7236	318.2452	97.90559
48737	7146	318.51385	97.942215
48738	7208	318.14655	97.49625
48739	7288	318.0994	97.906364
48740	7109	317.99054	97.91809
48741	7227	317.5964	97.98732
48742	7109	317.99384	98.05914
48743	7150	317.7647	98.29251
48744	7106	317.35638	98.55806
48745	7037	317.5103	98.84426
48746	6980	317.0644	98.56302
48747	7162	316.99057	98.3456
48748	7120	317.4213	98.0118
48749	7155	317.06094	97.79151
48750	7141	317.2411	97.70985
48751	7182	317.27377	97.31056
48752	7151	317.02502	97.69705
48753	7143	316.54382	97.9176
48754	7129	316.45178	97.79297
48755	7217	316.45874	98.28012
48756	7168	316.02115	98.30304
48757	7140	316.20364	97.86371
48758	7108	316.70178	98.0197
48759	7201	317.16852	98.29821
48760	7119	316.84546	98.7155
48761	7074	316.9846	98.25429
48762	7179	316.7566	97.795845
48763	7194	317.06622	97.98173
48764	7058	317.3662	97.84439
48765	7139	316.98727	97.6411
48766	7199	317.13998	98.02952
48767	7045	317.05783	98.18428
48768	7079	317.1324	98.61616
48769	7079	316.95697	98.33742
48770	7147	317.42538	98.07282
48771	7188	316.95224	97.963554
48772	7159	317.21878	98.24955
48773	6989	317.52612	98.40485
48774	7149	317.3682	98.00361
48775	7192	317.76486	98.28025
48776	7153	318.25095	98.03036
48777	7182	317.94077	98.41418
48778	7129	317.53745	98.66084
48779	7137	317.07663	98.20153
48780	7147	317.4845	98.24396
48781	7207	317.4064	98.55842
48782	7096	317.15027	98.515205
48783	7089	317.0225	98.40624
48784	7023	317.19724	98.65806
48785	7122	316.8741	99.15855
48786	7025	316.7633	99.019264
48787	7080	316.96643	98.83295
48788	7165	316.78616	99.06204
48789	7051	316.71057	98.66715
48790	7083	316.8756	98.50965
48791	6969	316.39145	98.175
48792	7081	315.98535	98.28167
48793	7155	316.09415	98.3844
48794	7096	316.37518	98.10392
48795	7156	315.9343	98.325485
48796	7026	315.75467	98.42406
48797	7142	315.6782	98.205986
48798	7076	315.80124	97.892044
48799	7141	315.57397	98.19378
48800	7032	315.91666	98.424675
48801	7067	316.02505	98.23537
48802	7075	316.00464	98.26288
48803	7103	315.992	98.19272
48804	7042	316.43854	97.79427
48805	7166	316.4786	98.203415
48806	7110	315.9889	97.78157
48807	7111	315.62656	97.73706
48808	7176	315.18372	97.29018
48809	7200	315.07532	96.91462
48810	7207	315.29514	97.24714
48811	7083	315.53226	96.83822
48812	7116	315.89655	96.40299
48813	7288	316.01358	96.01391
48814	7267	315.87497	95.70556
48815	7225	315.42313	95.22743
48816	7263	315.51154	94.75453
48817	7350	315.9116	94.4783
48818	7381	315.66467	94.09655
48819	7329	315.44736	93.75239
48820	7392	315.43463	93.72255
48821	7379	315.72055	94.0735
48822	7419	315.45758	94.019936
48823	7326	315.65033	94.05833
48824	7354	315.725	94.390175
48825	7329	316.1824	94.67303
48826	7395	316.2975	95.084946
48827	7356	316.633	94.89568
48828	7390	317.04324	94.79936
48829	7330	316.93024	94.49397
48830	7462	317.37433	94.20192
48831	7433	317.1329	94.020294
48832	7466	316.7292	93.751366
48833	7371	317.13696	93.87604
48834	7398	316.98627	93.47561
48835	7547	316.89395	93.761154
48836	7374	316.44363	94.146095
48837	7407	315.9456	94.11691
48838	7431	316.40118	93.81048
48839	7408	316.57886	93.52986
48840	7368	316.30365	93.38337
48841	7411	316.62766	93.60946
48842	7518	316.42383	93.7344
48843	7373	316.81808	93.68372
48844	7475	316.8637	93.93123
48845	7398	316.61063	94.3106
48846	7369	316.35953	94.31338
48847	7455	316.38138	94.16142
48848	7436	316.14688	94.31709
48849	7428	316.18048	93.9112
48850	7391	316.08905	93.95106
48851	7366	316.441	93.98779
48852	7335	316.2424	93.57417
48853	7428	316.72656	93.90859
48854	7419	316.79617	94.271065
48855	7325	316.34534	94.05511
48856	7408	316.38144	93.73362
48857	7456	316.5248	93.908905
48858	7420	316.30862	94.01173
48859	7364	315.94998	93.62227
48860	7433	316.21323	94.10596
48861	7378	315.9924	94.365746
48862	7459	316.20215	94.490326
48863	7386	315.7587	94.10039
48864	7303	315.70187	93.79874
48865	7444	316.09293	93.35595
48866	7538	315.60193	93.419205
48867	7401	315.68732	93.60373
48868	7425	315.31934	93.25423
48869	7376	315.55853	93.52414
48870	7460	315.10138	93.53087
48871	7397	314.70853	93.03742
48872	7410	314.23077	93.14933
48873	7393	314.691	92.74061
48874	7462	314.54694	93.06303
48875	7337	314.71344	92.96336
48876	7431	314.41165	93.19576
48877	7403	314.3669	93.3621
48878	7490	314.74197	93.26813
48879	7365	314.30136	92.98499
48880	7391	314.76895	93.0279
48881	7478	314.66544	92.593925
48882	7409	314.92715	92.16678
48883	7469	315.1606	92.04336
48884	7453	314.9985	91.8368
48885	7550	315.04745	91.46553
48886	7507	315.4505	91.811195
48887	7588	315.36526	91.43584
48888	7607	314.99893	91.73498
48889	7550	315.16776	91.87801
48890	7475	314.82736	91.475204
48891	7424	314.39087	91.386856
48892	7633	314.00403	90.96523
48893	7548	313.61005	90.57936
48894	7557	313.17688	90.782036
48895	7622	313.0485	91.059906
48896	7587	313.24875	91.47748
48897	7546	313.56848	91.83688
48898	7486	313.1633	91.65824
48899	7504	313.47208	91.3755
48900	7505	313.83475	91.423256
48901	7469	314.33127	91.17199
48902	7606	314.5166	91.27986
48903	7555	314.4042	91.150345
48904	7538	314.54965	91.0
48905	7600	314.69885	90.57143
48906	7605	314.7408	90.44645
48907	7584	314.5403	90.271
48908	7704	314.1901	90.09988
48909	7712	314.48022	89.72454
48910	7664	314.12738	89.59828
48911	7725	314.2491	89.45619
48912	7632	314.03214	89.03649
48913	7700	314.40176	89.46374
48914	7675	314.4221	89.66848
48915	7654	314.81558	89.70636
48916	7684	315.3017	90.13273
48917	7730	315.25165	90.45162
48918	7607	315.3601	90.295395
48919	7607	315.30447	90.30333
48920	7639	315.32825	90.20785
48921	7677	315.0044	90.21862
48922	7678	314.87717	89.89211
48923	7629	314.48392	89.746284
48924	7705	314.31946	89.51873
48925	7730	314.4751	89.49916
48926	7715	314.8709	89.297775
48927	7709	314.6235	88.99172
48928	7880	314.38858	89.11092
48929	7733	314.27136	88.88541
48930	7814	314.09372	89.22361
48931	7847	313.72314	88.80299
48932	7654	314.19006	89.24297
48933	7751	314.263	89.010864
48934	7708	314.75848	88.66526
48935	7782	314.43274	88.85972
48936	7722	313.96637	88.57881
48937	7690	313.85117	88.45959
48938	7667	314.18942	88.512215
48939	7734	314.16675	88.77091
48940	7747	314.0592	89.07128
48941	7705	313.7416	88.74396
48942	7848	313.57886	88.87997
48943	7663	313.9864	88.63587
48944	7721	314.44238	88.82561
48945	7674	314.07275	88.43895
48946	7674	313.82492	88.23335
48947	7752	313.33334	88.098236
48948	7815	313.39496	88.03043
48949	7754	313.62854	87.64692
48950	7724	313.86508	87.26312
48951	7907	314.11185	87.514824
48952	7898	313.87436	87.73166
48953	7802	313.6272	87.990776
48954	7718	314.04337	88.07477
48955	7784	314.00552	87.96843
48956	7868	313.66724	88.159706
48957	7855	314.1516	88.29996
48958	7755	314.45203	88.179436
48959	7751	313.97577	88.06028
48960	7771	313.83096	88.29513
48961	7737	313.8933	88.02193
48962	7783	313.8867	88.363525
48963	7795	313.70447	88.584305
48964	7797	313.3198	88.25101
48965	7751	313.5578	88.4458
48966	7717	313.3734	88.93706
48967	7686	313.0361	88.96818
48968	7720	313.52713	89.46171
48969	7738	313.18292	89.94355
48970	7601	312.8599	90.38403
48971	7618	313.03027	90.87147
48972	7626	313.51825	90.719406
48973	7631	314.01288	90.95102
48974	7662	314.50388	90.45541
48975	7619	314.03488	90.72803
48976	7598	314.07483	90.80963
48977	7616	314.15936	91.0751
48978	7520	313.793	90.97124
48979	7599	313.585	91.26262
48980	7604	313.26767	91.12723
48981	7518	313.5459	91.17367
48982	7619	313.74838	90.85737
48983	7528	313.6246	90.61148
48984	7675	313.53467	90.29469
48985	7562	313.74713	90.17537
48986	7631	313.64426	89.76787
48987	7630	313.6727	89.45743
48988	7704	313.8335	89.22592
48989	7617	314.30722	88.89783
48990	7716	314.03464	88.86691
48991	7705	314.27985	89.00881
48992	7704	314.67368	88.59102
48993	7756	314.379	88.30441
48994	7774	314.0521	88.7383
48995	7711	314.234	88.40487
48996	7753	313.93945	88.596664
48997	7667	313.46603	88.546196
48998	7742	313.18417	88.5591
48999	7694	313.259	88.87931
49000	7760	312.83853	88.96322
49001	7659	312.66833	88.87486
49002	7784	312.64117	89.01036
49003	7690	312.2296	89.453514
49004	7701	312.25632	89.01083
49005	7615	312.7387	89.26522
49006	7647	312.59808	89.36907
49007	7699	312.2811	88.91654
49008	7704	312.5634	88.7514
49009	7656	312.38965	88.90289
49010	7664	311.9771	89.35582
49011	7707	312.3499	89.75764
49012	7527	312.01035	89.51637
49013	7512	312.20776	89.65237
49014	7638	312.60437	89.500015
49015	7709	312.3976	89.89534
49016	7670	312.79156	89.48737
49017	7668	312.82623	89.917305
49018	7591	312.37717	89.484146
49019	7633	312.63858	89.90815
49020	7596	312.30286	90.337654
49021	7623	312.1815	90.56449
49022	7591	312.07016	91.05957
49023	7533	312.3356	90.673225
49024	7594	312.35043	90.44061
49025	7577	312.26184	90.75715
49026	7572	312.6717	90.51558
49027	7453	312.5723	90.02396
49028	7595	313.065	89.62101
49029	7640	312.96686	90.119354
49030	7635	313.33734	90.06312
49031	7579	313.57938	90.19833
49032	7597	313.60165	90.22311
49033	7637	313.31616	90.67364
49034	7625	313.0898	90.33972
49035	7658	312.66074	90.70671
49036	7504	312.41324	90.50597
49037	7558	312.42087	90.811584
49038	7484	312.39777	90.53518
49039	7575	312.05237	90.977005
49040	7482	311.9629	90.80416
49041	7669	311.77014	90.56362
49042	7573	312.07748	90.8854
49043	7421	312.56107	90.74077
49044	7563	312.38913	90.46833
49045	7567	312.82605	89.982895
49046	7561	313.1691	90.01517
49047	7605	313.6491	90.16807
49048	7641	313.2059	90.526306
